Type,air_temp,process_temp,rotational_speed,torque,tool_wear,temp_difference,power,machine_failure,TWF,HDF,PWF,OSF,RNF
H,28.011286347175957,37.23171706234381,1332.669331237147,15.16935211198145,15,9.220430715167854,2.1168304015052484,0,0,0,0,0,0
L,26.466082669757828,30.834705908425995,1387.0139381286897,47.81004977756117,221,4.368623238668167,6.943791143885215,0,0,0,0,0,0
H,27.445237281050964,33.51308300075807,1318.9579186638002,38.827139075629724,160,6.067845719707108,5.362446339566753,0,0,0,0,0,0
L,21.389879469729838,29.763940062204476,1260.2103006534542,46.47861569982045,50,8.374060592474638,6.1332806560237785,0,0,0,0,0,0
M,22.182798470014472,40.534288251421806,1687.0832941420667,40.166608992213476,60,18.351489781407334,7.095750263151819,0,0,0,0,0,0
L,25.021300366679448,29.42405755291799,1421.9683883903551,28.325566142925453,78,4.402757186238542,4.217597867905771,0,0,0,0,0,0
H,26.672444071245767,32.17239542359864,1579.0200657226753,42.13591339477304,58,5.49995135235287,6.966853689832407,0,0,0,0,0,0
L,26.276087744993394,37.40714201648248,1513.0070905919329,48.169782018952446,126,11.131054271489088,7.631541544182497,0,0,0,0,0,0
M,22.31166972883892,42.97647703539256,1789.9162663316897,42.66354159542793,102,20.664807306553644,7.996247861882209,0,0,0,0,0,0
L,27.271414049952917,49.28095093748014,1679.0654177176013,25.600955581849455,199,22.009536887527226,4.50111823853485,0,0,0,0,0,0
H,24.837302576177624,28.298137295224546,1572.3457179283657,42.23197956537756,3,3.4608347190469217,6.953222222959125,0,0,0,0,0,0
H,26.555455464725043,38.18799815410496,1959.0701556040267,45.17802371883959,235,11.632542689379918,9.267740100183193,1,1,0,0,0,0
M,23.789844884940358,34.88495757486954,1358.9706081914715,35.93701911624629,129,11.09511268992918,5.113858924083115,0,0,0,0,0,0
H,21.912524625359744,33.75351693486224,1462.4556654001424,10.019996408185818,70,11.840992309502496,1.5344293732398353,0,0,0,0,0,0
L,26.691690309453055,33.58561065695008,1630.6244732455918,35.141614277057236,248,6.893920347497026,6.000290708850914,1,1,0,0,0,0
L,25.93929377160065,28.82665252609448,1668.8663709744906,27.37856873988858,185,2.8873587544938317,4.7844159848600505,0,0,0,0,0,0
L,22.508751300827377,43.333994823646215,1324.2585253853185,39.0120420529793,101,20.825243522818838,5.409636573963183,0,0,0,0,0,0
H,23.66365456561689,24.59530747688433,1493.2170749029333,27.485903685728182,61,0.9316529112674381,4.2976356756719145,0,0,0,0,0,0
L,26.372174252228394,34.26194927811938,1504.4420589248198,27.09058337879675,97,7.889775025890987,4.26766628647869,0,0,0,0,0,0
L,25.412071216212816,42.4868709896752,1966.1159358729906,47.73911605200219,24,17.07479977346238,9.828338935532104,0,0,0,0,0,0
L,26.003384342620294,36.13542496587493,1632.4674097086775,41.63061454492392,70,10.132040623254639,7.116295444055743,0,0,0,0,0,0
M,23.951293221585193,31.64853538608881,1716.148089003232,44.9277003393106,24,7.697242164503617,8.073569327813376,1,0,0,1,0,0
H,27.84625383020316,31.85128415364012,1422.2994563698082,34.2941218807339,122,4.005030323436959,5.1074880531568345,0,0,0,0,0,0
H,24.777699099671235,39.39654898746848,1349.9080364989022,35.20084535170089,65,14.618849887797243,4.975696757258226,0,0,0,0,0,0
H,20.265084573924955,33.47116491931444,1415.2491300278818,33.61745700313486,25,13.206080345389484,4.981892856276056,0,0,0,0,0,0
M,25.213877879776838,34.83979094415542,1609.56980459622,34.930993490416455,227,9.62591306437858,5.887316478190727,1,1,0,0,0,0
H,26.209885454339084,38.11101409308755,1795.0414089372462,35.39268349101624,239,11.901128638748464,6.65249554343286,1,1,0,0,0,0
M,25.594153413003156,39.650964081872196,1215.5068042328955,30.057458798828982,101,14.05681066886904,3.8256592343378575,1,0,1,0,0,0
M,24.146727790893088,32.209511414899644,1896.1801495665427,32.887155741018695,105,8.062783624006556,6.529839988672567,0,0,0,0,0,0
H,21.092562656877867,28.171773271929062,1677.2694627921423,41.94863174303598,182,7.0792106150511955,7.367451207173548,0,0,0,0,0,0
L,23.7000543959721,29.985683927208854,1700.2085012065727,29.997504069363995,237,6.285629531236754,5.340524757456693,0,0,0,0,0,0
L,23.888897723230116,41.90496496429681,1686.8345815381367,43.269937718576614,130,18.016067241066693,7.642851024575541,1,0,1,0,0,0
H,23.681617998610776,35.34238587962877,1418.765111520075,24.301068698325555,173,11.660767881017996,3.6102103080457444,0,0,0,0,0,0
H,26.22392730881519,28.754060487385658,1474.4410521819113,43.03585596812309,156,2.5301331785704697,6.644380393213465,0,0,0,0,0,0
M,24.33315391319837,30.333194756311105,1636.0913534220758,39.24355776134065,185,6.0000408431127354,6.723146128884736,0,0,0,0,0,0
H,27.76335021113819,40.8225539306301,1450.0248397218704,43.222139807406656,138,13.059203719491911,6.562636266667132,0,0,0,0,0,0
M,24.548880510611152,35.43410042139648,1546.8193467112296,43.23047470774597,234,10.885219910785327,7.002066455021147,1,1,0,0,0,0
H,27.431768376267193,26.626281838309097,1367.2576160898996,29.772990000421963,148,-0.805486537958096,4.262549458831973,0,0,0,0,0,0
L,25.428929998867474,29.489272638466442,1654.5649775423128,40.56280250199233,42,4.060342639598968,7.027622241964629,0,0,0,0,0,0
L,25.527623790659803,40.76433557180217,1471.8279963068721,28.703633564997375,3,15.236711781142368,4.423749892847829,1,0,1,0,0,0
H,23.63427021566845,32.16084489777184,1419.0434094732523,35.88851006846386,68,8.526574682103387,5.332707192509748,0,0,0,0,0,0
M,22.298732483081984,45.47398892857932,1334.8799537299308,49.387497493123895,197,23.175256445497332,6.903285902456366,1,0,1,0,0,0
L,24.853346491579853,44.57727302660872,1366.9895532536539,30.16680215297781,21,19.72392653502887,4.318084125464973,1,0,1,0,0,0
M,28.373693370504327,42.447782033714766,1235.9333170299979,39.43466005170072,109,14.07408866321044,5.103519393052232,0,0,0,0,0,0
H,24.082605837182637,37.490998901370446,1584.6268070661065,31.900053214373678,102,13.408393064187809,5.29316015396145,0,0,0,0,0,0
H,23.76525919526509,40.16521623137534,1380.3767328855654,43.055990152876646,5,16.399957036110248,6.223401782029418,1,0,1,0,0,0
L,24.656160340885844,34.72095898282115,1491.5206530299195,49.22958786571626,205,10.064798641935308,7.688685554122191,0,0,0,0,0,0
H,28.536375888085622,34.85066133366273,1743.0298405002563,35.31909601397399,149,6.314285445577106,6.446307674539301,0,0,0,0,0,0
L,26.573873931455164,28.999533325347002,1476.028091440009,42.160227575196686,15,2.425659393891838,6.516196884030785,0,0,0,0,0,0
M,27.428525852415657,34.777028523067685,1468.4600582868964,37.776831200225644,223,7.348502670652028,5.808771491746345,1,1,0,0,0,0
L,21.03932161049575,28.657219002791294,1489.8581671483516,30.24689580526643,163,7.617897392295543,4.718699973440986,0,0,0,0,0,0
L,23.350738901622204,35.031243413612124,1558.5311200371214,43.54772943654531,177,11.68050451198992,7.106857752231674,0,0,0,0,0,0
M,23.420131645436392,28.944707413260495,1406.4588193312218,44.85824132949109,57,5.524575767824103,6.606415616497493,0,0,0,0,0,0
L,27.2721750394725,30.657340529315498,1670.410667140201,30.132275437499874,198,3.385165489842997,5.27049992837764,0,0,0,0,0,0
L,26.319760055333326,22.225534651310657,1526.0145012134276,48.63672316891629,86,-4.094225404022669,7.771763858352812,0,0,0,0,0,0
H,27.111781745218778,31.086676133631315,1391.4245496960239,52.70945625161018,122,3.9748943884125367,7.6797100973423,0,0,0,0,0,0
M,21.248824001384747,31.401411521940126,1431.3944508273619,31.08597895678595,178,10.152587520555379,4.659298196573776,0,0,0,0,0,0
L,27.22067600832566,33.45507605231556,1728.596678992997,53.78494061052499,77,6.2344000439899006,9.735337143370586,1,0,0,1,0,0
M,26.318652779274757,40.953194520785225,1368.514952124413,40.040051313853205,46,14.634541741510468,5.737739152548362,1,0,1,0,0,0
M,23.151812305931628,34.736294514064625,1583.9979704639204,39.30906925345763,180,11.584482208132997,6.519946169455767,0,0,0,0,0,0
L,24.60614954704164,39.64048390438208,1595.5923067079293,56.631581950951315,133,15.034334357340441,9.46187607095681,0,0,0,0,0,0
H,23.21282764457567,39.843469336475195,1284.9914603904454,48.376987055716654,233,16.630641691899527,6.509320968169111,1,1,1,0,0,0
M,24.806782570780246,42.05036869039506,1210.6658504380027,33.76613328330378,152,17.243586119614815,4.280576384024495,1,0,1,0,0,0
L,25.898710983922708,30.470171811781917,1435.417886220079,34.92080071805473,130,4.571460827859209,5.248789733175156,0,0,0,0,0,0
M,27.80843913630177,29.09036301917254,1661.1005159139736,43.2576847779756,12,1.2819238828707675,7.52412172795176,0,0,0,0,0,0
H,23.121161293262073,34.417550739720454,1205.8567802577513,43.152769483692126,114,11.296389446458381,5.44880205956125,0,0,0,0,0,0
H,24.061567503595484,29.788298745333723,1325.5047062261167,39.61525337007394,52,5.726731241738239,5.498450762342726,0,0,0,0,0,0
H,22.794141557438518,33.851258108659835,1634.500844107686,32.96463244124208,241,11.057116551221316,5.641960162398931,1,1,0,0,0,0
L,26.53312680262692,30.252348453437712,1286.2766869118832,34.5311756771282,66,3.719221650810791,4.650957722005097,0,0,0,0,0,0
L,21.848836984511202,28.904326393843508,1704.5842305756155,39.76100756929515,30,7.055489409332306,7.096961936588293,0,0,0,0,0,0
H,25.35402772482211,36.777025848470736,2030.1861859566297,24.14415677915665,126,11.422998123648625,5.132684142891617,0,0,0,0,0,0
L,22.548424020896622,44.32557924695898,1336.9112467779844,44.97599096749499,245,21.77715522606236,6.296220749678438,1,1,1,0,0,0
H,25.09162386980254,33.748771485060594,1794.5155151414062,42.57743310611928,66,8.657147615258054,8.000614063227895,0,0,0,0,0,0
L,27.311823451888465,36.386280622145804,1565.583054336871,30.640985940970907,80,9.07445717025734,5.023142236372603,0,0,0,0,0,0
H,23.977474471750625,35.32491955438845,1341.6191848303324,44.8487872629224,182,11.347445082637826,6.300522869980204,0,0,0,0,0,0
M,25.441740081598777,34.82759151898371,1818.5250550340036,22.86022745857343,230,9.385851437384932,4.353078156774041,0,0,0,0,0,0
H,23.21366757867369,42.14479766202749,1581.3541209476111,43.6886844165152,193,18.931130083353803,7.2342702765273295,1,0,1,0,0,0
H,24.775138359130644,33.6169033782574,1738.024260739919,48.979191667326035,132,8.841765019126754,8.913824438664204,0,0,0,0,0,0
L,21.884200813661174,18.806050898413233,1969.1352578098972,43.94325892241593,136,-3.0781499152479412,9.060756071957965,1,0,0,1,0,0
L,26.415431813594186,30.61336395473823,1478.4942886495048,46.02636768432224,28,4.197932141144044,7.125625313984561,0,0,0,0,0,0
L,24.16907189883948,35.53360576592126,1610.5274371068492,46.66104559304593,162,11.364533867081779,7.868994154104095,0,0,0,0,0,0
L,24.582341903106656,34.465354824471476,1276.9256356439448,43.9552513211242,103,9.88301292136482,5.8772342652477345,0,0,0,0,0,0
L,25.13840800647061,33.85212321671503,1406.965329983297,39.46831372539972,227,8.71371521024442,5.8147171774388795,1,1,0,0,0,0
L,21.066511509231923,32.449146323633336,1483.707098877002,36.806913357305866,162,11.382634814401413,5.718395668689577,0,0,0,0,0,0
M,23.615535066448828,35.42991267816246,1542.320855164581,51.45891051055391,49,11.814377611713631,8.310591713557608,0,0,0,0,0,0
H,25.270481482506675,45.275659828159775,1074.2378988000632,46.070259496303464,29,20.0051783456531,5.18224280193536,0,0,0,0,0,0
H,24.680160539728913,33.3685216758703,1809.7328718883748,51.853290530143944,14,8.688361136141385,9.826241297170645,1,0,0,1,0,0
H,29.354690971586596,45.81696118398657,1626.8197630542843,49.91222356543461,28,16.462270212399975,8.502428451752124,0,0,0,0,0,0
M,27.51743524210815,37.3584403250656,1603.3374240652188,28.286337739503605,152,9.841005082957452,4.748957475130314,0,0,0,0,0,0
H,25.279190049549985,31.648392421215764,1909.7346867603287,33.33988793864975,74,6.369202371665779,6.667051355931073,0,0,0,0,0,0
M,22.955001736544453,39.33461199504359,1824.2182864195288,21.581763037112616,228,16.379610258499135,4.122497045599361,1,1,0,0,0,0
M,24.010131168963447,22.826878152944595,1469.7282617141168,24.42748937432986,56,-1.1832530160188526,3.7593478006464798,0,0,0,0,0,0
M,26.316269785382634,34.92359772684951,1386.0670845273912,21.946500678435903,111,8.607327941466874,3.1852693414594833,0,0,0,0,0,0
H,25.153242270035,37.59262161974478,1624.5923943307027,17.409950976226902,247,12.439379349709782,2.9616831352511643,1,0,1,0,0,0
M,27.55220836397178,37.65539751163204,1810.3123271769473,37.62041099714876,50,10.10318914766026,7.131381547811684,0,0,0,0,0,0
H,25.137406805448034,38.18529338756028,1470.2738422666423,51.748209014225246,67,13.047886582112245,7.9669149840588736,0,0,0,0,0,0
H,25.231668281909208,38.623689090905906,1677.8661388379464,43.550801353057324,123,13.392020808996698,7.6515617706337915,0,0,0,0,0,0
L,28.248424326824868,36.486275174907405,1841.2699196850585,46.95573704072113,245,8.237850848082537,9.053213211489144,0,0,0,0,0,0
L,22.80687187053394,38.61444876783659,1697.6459169739317,40.54014992701745,234,15.807576897302653,7.206578010168817,1,1,1,0,0,0
M,28.467715086836595,32.201048494739915,1181.0094285779633,41.44008117599158,57,3.73333340790332,5.124725297369866,0,0,0,0,0,0
M,26.53926562609428,40.881794440810076,1261.0453870122456,47.76948950953244,139,14.342528814715795,6.30780045925924,0,0,0,0,0,0
H,31.47094040617057,32.69968055339113,1896.6063882803746,38.3675160736369,223,1.228740147220563,7.619693831173791,0,0,0,0,0,0
M,23.597135258659165,40.7847727119067,1521.9608630467346,41.25631360848604,68,17.187637453247532,6.574920907402948,1,0,1,0,0,0
M,28.25880754022047,34.8995523659214,1566.0167697582656,35.93022607445138,105,6.640744825700931,5.891867704062467,0,0,0,0,0,0
H,25.267743751331587,36.0907525268466,1613.6171336899451,27.8189070604316,233,10.823008775515014,4.700425662119436,0,0,0,0,0,0
M,24.628831598795028,39.41068713659977,1786.3921097771497,38.71587310536622,242,14.781855537804741,7.242065993566447,0,0,0,0,0,0
M,25.609804473602235,42.53258370607386,1343.4271294147677,28.243413839544843,228,16.922779232471623,3.9730856941709995,0,0,0,0,0,0
H,25.25042949222411,35.202805216342206,1417.4493215576283,48.803201996747134,164,9.952375724118095,7.2435670743590705,0,0,0,0,0,0
H,23.442168097419945,36.080663763490314,1298.9269604933215,44.88819254052303,152,12.63849566607037,6.105390942272311,0,0,0,0,0,0
L,24.73672426569576,22.085438442852684,1087.1965454409326,54.897662322164116,67,-2.651285822843075,6.249690976904677,0,0,0,0,0,0
H,25.614213369345087,30.653387099787103,1582.0079089414337,32.16360532565121,151,5.039173730442016,5.328070995314244,0,0,0,0,0,0
L,24.149688768836548,27.444832854210052,1326.833343953906,26.271622001711716,35,3.2951440853735043,3.650059065091536,0,0,0,0,0,0
M,26.080882974605057,32.973203518982544,1692.5102822468946,24.73621069005139,249,6.892320544377487,4.383904810129584,0,0,0,0,0,0
H,24.408315170270253,31.660608147046908,1378.6647430504963,55.74886029674758,129,7.252292976776655,8.04806158705482,0,0,0,0,0,0
H,25.91669059700763,31.043217123252738,1230.6679221775505,36.032488341811046,34,5.126526526245108,4.643353671047477,0,0,0,0,0,0
H,25.67543226446167,29.832571130434687,1710.847460503508,25.004068967621286,124,4.1571388659730175,4.4793872141894715,0,0,0,0,0,0
M,25.90266473142301,37.62681053827621,1604.577984270925,44.70345867930447,99,11.724145806853201,7.511014200793398,0,0,0,0,0,0
L,22.302572315583593,26.048645728590746,1466.8914456014716,36.65965897785327,7,3.746073413007153,5.630967555317293,0,0,0,0,0,0
M,27.194165617443886,29.54492770177535,1478.1126820246823,30.54057194786543,200,2.350762084331464,4.726953582453104,0,0,0,0,0,0
M,23.26792281037402,35.16576652232608,1620.1547856548184,54.86950235268918,27,11.89784371195206,9.308595478869915,0,0,0,0,0,0
H,24.628293209719608,39.84846578999246,1840.3256017769068,38.58621264689036,187,15.220172580272852,7.435727226144523,0,0,0,0,0,0
L,23.7083191592559,30.34913343127245,1580.343075482867,45.670869768182996,181,6.640814272016549,7.557658930830138,0,0,0,0,0,0
M,25.14269694002224,40.2518523288732,1593.9643696051537,44.3306666185836,125,15.109155388850958,7.399110269200715,1,0,1,0,0,0
H,24.77775325298602,21.340794258838816,1408.595933033443,67.16458665231998,103,-3.4369589941472043,9.906572104956043,0,0,0,0,0,0
M,26.302386213094362,35.010663668989736,1452.750150407555,37.98659309337627,43,8.708277455895374,5.778537050248478,0,0,0,0,0,0
M,25.087766074021886,36.53045395107638,837.0749508507098,30.01107853005552,9,11.442687877054496,2.6305258728296352,0,0,0,0,0,0
H,24.216629643678676,30.0584673895902,1311.3590740993204,33.206706245769574,4,5.841837745911523,4.5597817336482205,0,0,0,0,0,0
H,21.405183600226508,28.45058083546818,1286.9832237605326,49.89805926932837,100,7.045397235241673,6.724394259459094,0,0,0,0,0,0
L,26.768646931599296,35.633479110144584,1281.6125689618364,42.50569211397887,119,8.864832178545289,5.7042753157798245,0,0,0,0,0,0
M,26.035072354391456,34.821508363286206,1423.620179308262,35.29614428246147,174,8.78643600889475,5.261602434794565,0,0,0,0,0,0
H,26.850248370243587,30.942341257649602,1444.8486592730158,43.42997362548172,158,4.0920928874060145,6.570653315710964,0,0,0,0,0,0
H,24.62921290663061,33.55611753028516,1286.9771450365704,53.28440720561965,243,8.926904623654547,7.180713535126119,1,1,0,0,0,0
L,25.71386584442641,31.990586448291943,1751.7086303726048,56.59296440068188,28,6.276720603865531,10.380563786287334,0,0,0,0,0,0
L,23.69321584413969,41.25375042615808,1619.798455848526,43.69039982126704,130,17.560534582018388,7.410433734648488,0,0,0,0,0,0
H,23.51039340302948,38.39990914975264,1541.2623560755987,51.351942671359765,153,14.88951574672316,8.287624727823982,1,0,1,0,0,0
L,24.43279677894237,35.96891958092125,1629.1078465485366,25.776588442113535,94,11.53612280197888,4.3971562814973275,0,0,0,0,0,0
H,26.84361384443826,44.43599493880869,1156.1529353307726,46.221415232176355,1,17.59238109437043,5.595709413175202,0,0,0,0,0,0
M,24.450451852345424,40.17406911759925,1150.4934413377691,38.19467887855406,78,15.723617265253829,4.601332727097242,0,0,0,0,0,0
L,24.891828147385038,41.21975701061311,1743.6415291048913,28.512786377908952,204,16.32792886322807,5.205872087855317,0,0,0,0,0,0
M,25.48488964375966,42.905488201624976,1976.3640875087665,30.679204228323275,91,17.420598557865315,6.349034290073845,1,0,1,0,0,0
M,25.050685396380782,34.21997806816679,1510.9008435127078,31.83718788257195,55,9.169292671786007,5.0369459713979605,0,0,0,0,0,0
M,27.028674473246642,28.910981464747444,1950.089419942331,42.932560219645865,235,1.8823069915008013,8.766736278049047,1,0,0,1,0,0
H,23.503863495824525,26.080735437417047,1500.2340701290223,28.92824522752464,141,2.576871941592522,4.5444124690450005,0,0,0,0,0,0
M,25.199485668290347,38.69586656224204,1358.2730667752573,47.08538966129395,75,13.496380893951692,6.6968394361836365,0,0,0,0,0,0
M,25.94845554713464,30.167451408788754,1696.0522940170097,49.639153001676156,14,4.218995861654115,8.815769562466407,1,0,0,1,0,0
M,21.715441198448016,51.633902688219905,1069.8539401101525,38.80807457006304,84,29.91846148977189,4.347536281347702,0,0,0,0,0,0
H,25.532098872744665,30.788840328406557,1382.5239812298512,37.93492442551978,123,5.256741455661892,5.491721753342737,0,0,0,0,0,0
M,27.68404850902493,29.92562838981077,1334.4818304042255,41.56345816404076,117,2.2415798807858387,5.807924578919222,0,0,0,0,0,0
M,24.299018382682938,38.88865924543454,1260.0439530662318,35.06476075341845,220,14.589640862751601,4.62650678042503,1,0,1,0,0,0
L,22.82991667832884,38.992191824297706,1400.3125886934176,54.61101739884434,248,16.162275145968866,8.007591114655183,1,0,1,0,0,0
H,25.934066595096926,43.98459571965027,1558.0906826014836,19.09511327893403,44,18.050529124553346,3.115384092474029,0,0,0,0,0,0
M,25.35897455340703,33.75179775086719,1762.293185926353,36.13012937051289,226,8.39282319746016,6.667212648826435,0,0,0,0,0,0
L,28.044893450526807,40.80045648017199,1708.3071940790767,24.351011923052717,46,12.755563029645181,4.355917157199616,0,0,0,0,0,0
H,25.875335906597527,34.187831186829186,1181.2606357287277,45.761163463223475,19,8.312495280231659,5.660299585785716,0,0,0,0,0,0
H,23.1129058070341,37.729535641613765,1957.9769926834,42.13632059062007,123,14.616629834579665,8.638947253692768,0,0,0,0,0,0
H,23.02250359334203,33.931972547806566,1749.2702603464063,47.5352808128507,145,10.909468954464536,8.707021261061243,0,0,0,0,0,0
H,26.719638179308998,44.5694763429227,1508.0981185810797,41.5981736108823,229,17.8498381636137,6.569018571621017,1,0,1,0,0,0
H,25.713823650716645,46.338095966771625,1769.0885639884311,43.91943177174316,78,20.62427231605498,8.135849684215811,0,0,0,0,0,0
H,24.883561128906685,29.050995970528362,1315.73986722375,31.26665506589022,60,4.167434841621677,4.30772613454714,0,0,0,0,0,0
M,25.344776408941115,41.385108666893935,1668.9205510514885,41.48050652381946,120,16.04033225795282,7.248970660275146,0,0,0,0,0,0
M,25.883871775961747,30.348976807318714,1113.0819336792113,32.17835260181343,203,4.465105031356966,3.7504861713757043,1,1,0,0,0,0
M,25.745639851688352,40.81017754930131,1438.5559105005486,46.1221470306028,225,15.064537697612955,6.947569341973715,1,1,1,0,0,0
M,21.989045714553715,43.20010355975498,1772.8427408325447,30.522074440548714,4,21.211057845201264,5.666056346290821,1,0,1,0,0,0
L,27.433394030341564,30.190751706923415,1408.3597285059848,34.84374473911473,57,2.757357676581851,5.138484490147797,0,0,0,0,0,0
M,27.567221465970583,28.88891151796514,1417.13396033591,39.158260610499234,80,1.3216900519945582,5.810733082599208,0,0,0,0,0,0
H,28.62025681227059,32.52418590131874,1379.1873552412658,55.320283238765725,76,3.903929089048148,7.989218338352987,0,0,0,0,0,0
M,28.185211111088833,40.83965597221828,1460.5555301610896,40.31552771633933,59,12.654444861129448,6.16576617355624,0,0,0,0,0,0
M,27.84509153472836,37.37847950376112,1297.644324918533,60.21429873048628,140,9.53338796903276,8.181857908540811,1,0,0,0,1,0
H,24.42702771710872,33.758719525871626,1816.3932950924022,53.82392224227242,99,9.331691808762905,10.237215861407165,1,0,0,1,0,0
M,25.60273895497406,38.605282061208754,1260.1773767416237,36.96333064065276,207,13.002543106234693,4.877523878782311,1,1,1,0,0,0
M,27.333997583272737,33.540196073719095,1564.7823140394569,44.0360716012278,39,6.206198490446358,7.215378640981828,0,0,0,0,0,0
M,21.398495529179616,35.658833972087514,1669.1171204384382,45.546337660151956,194,14.260338442907898,7.960436854641845,0,0,0,0,0,0
L,24.56264233605463,37.72504176208918,1352.8350970565614,10.546944850002244,179,13.162399426034547,1.4940604355814646,0,0,0,0,0,0
M,21.589258105814512,37.38766539882214,1208.7641811558783,22.848309711907863,1,15.798407293007632,2.891960039760231,1,0,1,0,0,0
H,25.560563268076226,43.45241146886348,1384.3977375985512,44.489380409142186,216,17.891848200787255,6.449319118908664,0,0,0,0,0,0
H,27.53161587968476,28.988659791237247,1420.8408295206477,45.119977108522924,180,1.4570439115524856,6.7129115919189895,0,0,0,0,0,0
M,25.03759662911896,39.73386578207844,1683.772780606574,41.51719055967013,194,14.69626915295948,7.319949255667935,1,0,1,0,0,0
M,23.8615535807314,30.298419499750544,1470.428479550059,28.86047031469636,138,6.436865919019144,4.44369188313493,0,0,0,0,0,0
M,25.566330026800358,32.97549024727549,1500.5010397389904,64.11890359442597,10,7.40916022047513,10.074395969671231,1,0,0,1,0,0
H,25.824922330365286,34.20220746588297,1218.946609313917,45.670084040896555,9,8.377285135517685,5.829255925521727,0,0,0,0,0,0
H,25.9658936588904,32.8831366759396,1461.23709039651,50.19461503205118,27,6.917243017049202,7.680233845341088,0,0,0,0,0,0
L,22.57012099379382,28.275199872615033,1787.2954804284639,49.329718872132005,118,5.705078878821212,9.23212393622704,1,0,0,1,0,0
L,25.486970787751822,32.7462112729486,1719.2471793923798,41.474541126141254,138,7.259240485196777,7.466490874105928,0,0,0,0,0,0
L,25.368336213287492,36.36159099286646,1399.3977680666674,40.848408383343006,240,10.993254779578969,5.985672410547219,0,0,0,0,0,0
H,26.896590002101266,34.3291598877207,1666.0322100884375,49.03371464368091,248,7.432569885619433,8.554109735775652,1,1,0,1,0,0
L,24.848782932750265,42.36287765095494,1471.9805738827388,34.76754691417423,6,17.514094718204678,5.358864257510076,1,0,1,0,0,0
M,28.94844820968993,34.460846351449405,1600.8402919803134,49.72994726061555,156,5.512398141759476,8.33609458563868,0,0,0,0,0,0
M,25.1646704986621,35.07441451520466,1441.0915644066852,41.75953042106208,192,9.909744016542557,6.301498117631091,0,0,0,0,0,0
H,24.04384019326017,35.9120287959004,1306.6747389960933,45.91738306925534,179,11.868188602640227,6.282626653131189,0,0,0,0,0,0
L,22.993769621254266,34.335442308453636,1296.4740848705273,41.78268225767257,142,11.34167268719937,5.6722685595237765,0,0,0,0,0,0
M,23.972286398282844,37.38871271427483,1605.3869039122676,31.130860424983474,6,13.416426315991988,5.233201637045985,1,0,1,0,0,0
H,23.402028481577155,32.409706719116635,970.6897195303836,38.31857985254686,195,9.00767823753948,3.8948116785205573,0,0,0,0,0,0
L,24.68795807580068,29.17013434996661,1712.88303796956,52.21144053758081,54,4.48217627416593,9.36461684657366,1,0,0,1,0,0
M,28.373452973639893,34.641577995148396,1451.9300425604306,46.44230949481504,130,6.268125021508503,7.060836062975025,0,0,0,0,0,0
L,22.081382187649325,36.92354924703545,1371.505632863073,51.049976303534194,19,14.842167059386128,7.331448173594089,0,0,0,0,0,0
H,22.221832487640555,35.81536642902086,1699.745761279925,49.40230150241842,123,13.593533941380308,8.792811788084668,1,0,0,1,0,0
L,24.53072898187607,30.556736031316255,946.6414075731105,34.30452268616985,2,6.026007049440185,3.400427397042882,0,0,0,0,0,0
H,22.27415489929501,35.802195438800894,1592.425922117328,24.407436112469885,156,13.528040539505884,4.069846487740275,0,0,0,0,0,0
L,23.03612698757834,38.39369855176189,1828.1382922917483,48.47254117092286,19,15.357571564183548,9.279006140235852,1,0,1,1,0,0
M,25.67831977122101,36.01238016912283,1225.6390257744333,38.30078116113146,9,10.334060397901819,4.915490273165333,0,0,0,0,0,0
H,24.894792415575324,31.449964509781594,1409.0980826520124,46.9046630867544,188,6.55517209420627,6.920761342720863,0,0,0,0,0,0
H,25.877019231118997,35.38331341668173,1590.502735849603,54.00386095512557,226,9.506294185562734,8.99406163304385,0,0,0,0,0,0
H,26.18211604052326,43.513163564484415,1185.8560056202878,36.458218494876476,89,17.331047523961157,4.527141084436222,0,0,0,0,0,0
L,27.68518785435169,29.810266309474443,1549.214440252414,32.377105508715104,93,2.125078455122754,5.252259621746327,0,0,0,0,0,0
L,25.75806674422429,40.479403297948664,2037.4814695012337,29.787052008172303,217,14.721336553724374,6.355033141122574,1,1,1,0,0,0
M,27.409961965079585,23.786501462645187,1565.434426643796,39.78177872710675,164,-3.6234605024343978,6.52102261492552,0,0,0,0,0,0
H,25.214149006597577,32.27411422575054,1558.8131542364888,25.87880139353829,83,7.059965219152961,4.224106390379169,0,0,0,0,0,0
H,25.780860123893476,32.84813980430048,1259.2279390743058,43.52500659318339,50,7.067279680407005,5.739047575971717,0,0,0,0,0,0
L,25.755041159607398,40.404998098353545,1765.9460024754237,44.00002416240326,116,14.649956938746147,8.13630018622179,1,0,1,0,0,0
L,25.569116002044687,43.8630156151453,954.8986063263695,43.94591712809512,169,18.293899613100614,4.394125132916456,0,0,0,0,0,0
M,25.411350957882885,40.562992152779145,1492.6744973053053,23.101041084364798,200,15.15164119489626,3.610715695061092,0,0,0,0,0,0
M,28.641967537817322,37.55799427248317,1683.158027487828,51.901074971288324,202,8.916026734665849,9.147404290384454,1,1,0,1,0,0
L,26.396192424992016,40.313904200490214,1000.0300110750272,41.27527924336682,96,13.917711775498198,4.3221484773684775,1,0,1,0,0,0
H,24.10522515355197,28.237387711292584,1097.1468189239376,35.497123961802856,29,4.132162557740614,4.078068757658711,0,0,0,0,0,0
